id,text,unit,updated,firstPeriod,latestPeriod,active,variables
SKIB21,Fragtskibes anløb på større havne,-,2020-05-12T08:00:00,1997,2019,True,"['flagstat', 'skibstype', 'enhed', 'tid']"
SKIB221,Skibsanløb på danske havne,antal,2020-05-12T08:00:00,2007,2019,True,"['havn', 'skibstype', 'bruttotonnage (BT)', 'tid']"
SKIB23,Fragtskibes og krydstogtskibes anløb på større danske havne,antal,2020-05-12T08:00:00,1997,2019,True,"['havn', 'skibstype', 'tid']"
FLYV11,Dansk registrerede fly pr. 1. januar,antal,2020-08-19T08:00:00,1990,2020,True,"['type', 'enhed', 'tid']"
FLYX1,Flyafgange og -ankomster i Københavns lufthavn (eksperimentel statistik),antal,2021-02-25T08:00:00,2020M02D16,2021M02D21,True,"['flyvningens type', 'retning', 'tid']"
BROX1,Vejtrafik over Storebælts- og Øresundsbroen (eksperimentel statistik),antal,2021-02-25T08:00:00,2019U01,2021U07,True,"['bro', 'køretøjstype', 'tid']"
METROX1,Hverdagspassagerindeks i Københavns metro (eksperimentel statistik),indeks,2021-02-25T08:00:00,2020U01,2021U07,True,"['sæsonkorrigering', 'tid']"
VEJX1,Vejtrafikindeks (eksperimentel statistik) (tilsvarende uge året før=100),indeks,2021-02-25T08:00:00,2020U10,2021U07,True,"['køretøjstype', 'område', 'indikatortype', 'tid']"
BANE21,Jernbanetransport af passagerer,-,2021-01-14T08:00:00,1990,2019,True,"['enhed', 'transporttype', 'tid']"
BANE22,International jernbanetransport af passagerer til og fra Danmark,1.000 personer,2020-08-31T08:00:00,2002,2019,True,"['land', 'tid']"
BANE32,Togtrafik på en hverdag,antal,2020-08-31T08:00:00,1998,2019,True,"['banestrækning', 'enhed', 'tid']"
BANE25,Jernbanetransport af passagerer,-,2021-01-14T08:00:00,2006K1,2020K3,True,"['enhed', 'transporttype', 'tid']"
SKIB34,Udenrigs færgetransport,-,2021-02-24T08:00:00,2000M01,2020M12,True,"['færgerute', 'enhed', 'tid']"
SKIB31,Indenrigs færgetransport,-,2020-05-12T08:00:00,1990,2019,True,"['færgerute', 'enhed', 'tid']"
SKIB33,Indenrigs færgetransport,-,2021-02-24T08:00:00,2000M01,2020M12,True,"['færgerute', 'enhed', 'tid']"
SKIB32,Udenrigs færgetransport,-,2020-05-12T08:00:00,1990,2019,True,"['færgerute', 'enhed', 'tid']"
SKIB35,Krydstogtskibe på danske havne,-,2020-05-12T08:00:00,2002,2019,True,"['havn', 'enhed', 'tid']"
FLYV21,"Flyoperationer på større, betjente danske lufthavne",1.000 stk.,2020-05-27T08:00:00,1990,2019,True,"['lufthavn', 'flyvning', 'transporttype', 'tid']"
FLYV31,"Passagerer på større offentlige, betjente danske lufthavne",1.000 stk.,2020-05-27T08:00:00,2003,2019,True,"['lufthavn', 'passagerkategori', 'tid']"
FLYV32,"Afrejsende passagerer fra større, offentlige, betjente lufthavne",1.000 stk.,2020-05-27T08:00:00,1990,2019,True,"['lufthavn', 'transporttype', 'flyvning', 'tid']"
FLYV33,Passagertransport med rute- og charterfly mellem danske lufthavne,1.000 personer,2020-05-27T08:00:00,2004,2019,True,"['påstigning', 'afstigning', 'tid']"
FLYV34,"Flyrejser med rute- og charterfly mellem større, offentlige, betjente lufthavne og udlandet",1.000 stk.,2020-05-27T08:00:00,2004,2019,True,"['lufthavn', 'destinationsland', 'retning', 'tid']"
VG2,Vejgodstransport (faktiske tal),-,2020-12-17T08:00:00,1998K1,2020K3,True,"['kørselsart', 'enhed', 'tid']"
FLYV35,Passagerer på udenrigsflyvninger,1.000 personer,2020-05-27T08:00:00,2004,2019,True,"['rejselængde', 'flyvning', 'enhed', 'tid']"
FLYV36,Persontransportarbejde med fly,mio. personkm,2020-05-27T08:00:00,1990,2019,True,"['transporttype', 'tid']"
FLYV91,"Afrejsende passagerer fra større, offentlige, betjente lufthavne",1.000 personer,2020-11-18T08:00:00,2001K1,2020K3,True,"['lufthavn', 'transporttype', 'flyvning', 'tid']"
FLYV92,"Afrejsende passagerer fra større, offentlige, betjente lufthavne",1.000 personer,2020-11-18T08:00:00,2001M01,2020M09,True,"['transporttype', 'flyvning', 'tid']"
FLYV93,"Afrejsende passagerer fra større, offentlige, betjente lufthavne (sæsonkorrigeret)",1.000 personer,2020-11-18T08:00:00,2001M01,2020M09,True,"['transporttype', 'flyvning', 'tid']"
PKM1,Persontransport,mio. personkm,2020-10-30T08:00:00,1980,2019,True,"['transportmiddel', 'tid']"
NVG1,National vejgodstransport,-,2020-06-24T08:00:00,1999,2019,True,"['enhed', 'kørselsart', 'vogntype/totalvægt', 'bilens alder', 'turlængde', 'tid']"
NVG11,National vejgodstransport,-,2020-12-17T08:00:00,1999K1,2020K3,True,"['kørselsart', 'enhed', 'tid']"
NVG5,Danske lastbiler kapacitetsudnyttelse ved national transport,pct.,2020-06-24T08:00:00,1999,2019,True,"['enhed', 'turlængde', 'vogntype/kørselsart', 'læs', 'tid']"
NVG121,National vejgodstransport,-,2020-12-17T08:00:00,2008K1,2020K3,True,"['kørselsart', 'godsart', 'enhed', 'tid']"
NVG23,National vejgodstransport mellem regioner,-,2020-06-24T08:00:00,2008,2019,True,"['enhed', 'pålæsningsregion', 'aflæsningsregion', 'godsart', 'tid']"
NVG13,Danske lastbilers kapacitetsudnyttelse ved national vejgodstransport,-,2020-12-17T08:00:00,1999K1,2020K3,True,"['enhed', 'kørselsart', 'læs', 'tid']"
NVG33,National vejgodstransport med farligt gods,-,2020-06-24T08:00:00,2007,2019,True,"['enhed', 'pålæsningsregion', 'aflæsningsregion', 'godsart', 'tid']"
NVG41,National vejgodstransport,-,2020-06-24T08:00:00,2008,2019,True,"['enhed', 'lasttype', 'godsart', 'tid']"
UVG1,Vejgodstransport med udenlandsk lastbil,-,2020-09-16T08:00:00,2000,2019,True,"['enhed', 'registreringsland', 'kørselsart', 'tid']"
IVG11,International vejgodstransport med dansk lastbil,-,2020-12-17T08:00:00,1999K1,2020K3,True,"['kørselsart', 'enhed', 'tid']"
IVG41,International vejgodstransport,-,2020-06-24T08:00:00,2008,2019,True,"['enhed', 'kørselsart', 'lasttype', 'godsart', 'tid']"
IVG121,International godstransport med dansk lastbil,-,2020-12-17T08:00:00,2008K1,2020K3,True,"['kørselsart', 'godsart', 'enhed', 'tid']"
IVG13,International vejgodstransport  med dansk lastbil,-,2020-12-17T08:00:00,1999K1,2020K3,True,"['kørselsart', 'land', 'enhed', 'tid']"
IVG6,Danske lastbilers kapacitetsudnyttelse ved international transport,-,2020-06-24T08:00:00,1999,2019,True,"['enhed', 'turlængde', 'kørselsart/vogntype', 'læs', 'tid']"
IVG14,Danske lastbilers kapacitetsudnyttelse ved international vejgodstransport,-,2020-12-17T08:00:00,1999K1,2020K3,True,"['kørselsart', 'læs', 'enhed', 'tid']"
IVG5,International vejgodstransport,-,2020-06-24T08:00:00,1999,2019,True,"['enhed', 'startland', 'slutland', 'tid']"
IVG23,International vejgodstransport mellem lande,-,2020-06-24T08:00:00,2008,2019,True,"['enhed', 'pålæsningsland', 'aflæsningsland', 'godsart', 'tid']"
IVG1,International vejgodstransport,-,2020-06-24T08:00:00,1999,2019,True,"['enhed', 'vogntype/totalvægt', 'bilens alder', 'turlængde', 'tid']"
IVG3,International vejgodstransport med farligt gods,-,2020-06-24T08:00:00,1999,2019,True,"['enhed', 'kørselsart', 'godsart', 'tid']"
VG3,Vejgodstransport (sæsonkorrigeret),-,2020-12-17T08:00:00,2010K1,2020K3,True,"['kørselsart', 'enhed', 'tid']"
BANE1,Jernbanetransport af gods,-,2020-08-31T08:00:00,1990,2019,True,"['enhed', 'transporttype', 'banenet', 'tid']"
BANE201,Jernbanetransport af gods,-,2020-08-31T08:00:00,2008,2019,True,"['enhed', 'transporttype', 'godsart', 'tid']"
BANE401,National jernbanetransport af gods,-,2020-08-31T08:00:00,2007,2019,True,"['enhed', 'pålæsningsregion', 'aflæsningsregion', 'tid']"
BANE5,Jernbanetransport af farligt gods,-,2020-08-31T08:00:00,2004,2019,True,"['transporttype', 'godsart', 'enhed', 'tid']"
BANE6,Jernbanetransport af intermodale lasteenheder,-,2020-08-31T08:00:00,2004,2019,True,"['transporttype', 'lasteenhed', 'enhed', 'tid']"
BANE3,International jernbanetransport af gods,-,2020-08-31T08:00:00,2000,2019,True,"['retning', 'enhed', 'land', 'tid']"
SKIB72,Godsomsætning på større danske havne,1.000 ton,2021-02-24T08:00:00,2000K1,2020K4,True,"['havn', 'retning', 'godsart', 'tid']"
SKIB73,Omsætning af container- og ro-ro-enheder på større danske havne,-,2021-02-24T08:00:00,2000K1,2020K4,True,"['retning', 'lasteenhed', 'transport enhed', 'tid']"
SKIB74,Godsomsætning på større havne,1.000 ton,2021-02-24T08:00:00,2000K1,2020K4,True,"['landegrupper', 'godsart', 'tid']"
BANE9A,Jernbanetransport af gods,-,2020-12-14T08:00:00,2013K1,2020K3,True,"['enhed', 'transporttype', 'tid']"
SKIB41,Godstransport over danske havne,1.000 ton,2020-05-12T08:00:00,1990,2019,True,"['enhed', 'tid']"
SKIB421,Godsomsætning på danske havne,1.000 ton,2020-05-12T08:00:00,2007,2019,True,"['havn', 'enhed', 'tid']"
SKIB431,International godsomsætning på danske havne,1.000 ton,2020-05-12T08:00:00,2007,2019,True,"['havn', 'retning', 'godsart', 'tid']"
SKIB44,International godsomsætning på større danske havne,1.000 ton,2020-05-12T08:00:00,2004,2019,True,"['havn', 'retning', 'land', 'tid']"
SKIB451,National godsomsætning på danske havne,1.000 ton,2020-05-12T08:00:00,2007,2019,True,"['havn', 'retning', 'godsart', 'tid']"
SKIB461,National godsomsætning på danske havne,1.000 ton,2020-05-12T08:00:00,2007,2019,True,"['havn', 'retning', 'landsdel', 'tid']"
SKIB47,Fragtskibes godsomsætning på større danske havne,1.000 ton,2020-05-12T08:00:00,1997,2019,True,"['flagstat', 'retning', 'godsart', 'tid']"
SKIB481,Godstransport med skib mellem danske landsdele,-,2020-05-12T08:00:00,2007,2019,True,"['pålæsningsregion', 'aflæsningsregion', 'enhed', 'tid']"
SKIB49,Godsomsætning af container- og ro-ro-gods på større danske havne,-,2020-05-12T08:00:00,1997,2019,True,"['havn', 'retning', 'lasteenhed', 'enhed', 'tid']"
SKIB50,International godsomsætning på større danske havne,1.000 ton,2020-05-12T08:00:00,2004,2019,True,"['retning', 'land', 'godsart', 'tid']"
FLYV41,Lufttransport af gods over betjente danske lufthavne,100 ton,2020-05-27T08:00:00,1990,2019,True,"['lufthavn', 'transporttype', 'tid']"
ROR11,Transport i rørledninger,-,2020-10-23T08:00:00,1982,2019,True,"['produkt', 'enhed', 'tid']"
DETA151,Detailomsætningsindeks,indeks,2021-02-24T08:00:00,2000M01,2020M12,True,"['branche (DB07)', 'tid']"
DETA152,Detailomsætningsindeks,indeks,2021-02-24T08:00:00,2000M01,2021M01,True,"['varegruppe', 'indekstype', 'tid']"
GTIN,Transaktionsdata over detailhandel med dagligvarer (eksperimentel statistik),-,2020-05-11T08:00:00,2018U01,2020U14,True,"['varegruppe', 'enhed', 'tid']"
TURIST,Overnatninger,antal,2021-02-10T08:00:00,1992,2020,True,"['overnatningsform', 'område', 'gæstens nationalitet', 'periode', 'tid']"
TURIST1,Overnatninger,antal,2021-02-10T08:00:00,2004M01,2020M12,True,"['overnatningsform', 'sæsonkorrigering', 'gæstens nationalitet', 'tid']"
TURIST2,Gæster,antal,2021-02-10T08:00:00,2018,2020,True,"['overnatningsform', 'område', 'gæstens nationalitet', 'periode', 'tid']"
TURIST4,Overnatninger på mindre hoteller og campingpladser,antal,2020-05-04T08:00:00,2016,2019,True,"['overnatningsform', 'område', 'gæstens nationalitet', 'tid']"
TURIST5,Turisters daglige forbrug (døgnforbrug),kr.,2020-09-08T08:00:00,2017,2017,True,"['overnatningsform', 'gæstens nationalitet', 'tid']"
HOTEL1,Overnatninger på hoteller og feriecentre,antal,2021-02-10T08:00:00,1992,2020,True,"['område', 'gæstens nationalitet', 'enhed', 'periode', 'tid']"
HOTEL2,Overnatninger på hoteller og feriecentre,antal,2021-02-10T08:00:00,1992,2020,True,"['område', 'gæstens nationalitet', 'type', 'enhed', 'periode', 'tid']"
HOTEL4,Hoteller og feriecentre,-,2020-04-08T08:00:00,1992,2019,True,"['område', 'kapacitet', 'tid']"
HOTEL3,Hoteller og feriecentre,-,2021-02-10T08:00:00,1992M01,2020M12,True,"['område', 'kapacitet', 'tid']"
HOTEL5,Hoteller og feriecentre,-,2021-02-10T08:00:00,1992M01,2020M12,True,"['område', 'kapacitet', 'type', 'tid']"
HOTEL6,Hoteller og feriecentre,-,2020-04-08T08:00:00,1992,2019,True,"['område', 'kapacitet', 'type', 'tid']"
HOTEL7,Overnatninger på hoteller og feriecentre,antal,2021-02-10T08:00:00,2004,2020,True,"['område', 'formål med rejse', 'periode', 'tid']"
HOTEL8,Overnatninger på hoteller og feriecentre,antal,2021-02-10T08:00:00,2004,2020,True,"['område', 'formål med rejse', 'type', 'periode', 'tid']"
HOTEL31,Hoteller og feriecentre,-,2021-02-10T08:00:00,1992M01,2020M12,True,"['størrelse', 'kapacitet', 'tid']"
TURIST3,Hoteller og feriecentre,antal,2020-04-08T08:00:00,2019M01,2019M12,True,"['certificering', 'kapacitet', 'tid']"
VANDRER,Overnatninger på vandrerhjem,antal,2021-02-10T08:00:00,1998,2020,True,"['område', 'gæstens nationalitet', 'periode', 'tid']"
FERIEH1,Udlejning af feriehuse på månedsbasis,antal,2021-02-10T08:00:00,2004,2020,True,"['gæstens nationalitet', 'enhed', 'periode', 'tid']"
FERIEH2,"Fremtidige bookede hus-uger, feriehuse",antal,2021-02-10T08:00:00,2005M01,2020M12,True,"['gæstens nationalitet', 'fremtidig år', 'fremtidig måned', 'tid']"
FERIEH3,Udlejning af feriehuse,antal,2020-04-08T08:00:00,1992,2019,True,"['område', 'gæstens nationalitet', 'enhed', 'tid']"
FERIEH4,Antal udlejede hus-uger i feriehuse,antal,2020-04-08T08:00:00,2008,2019,True,"['enhed', 'periode', 'tid']"
FERIEH5,Feriehuse til udlejning,antal,2020-04-08T08:00:00,2012,2019,True,"['kapacitet', 'tid']"
FERIEH6,Udlejning af feriehuse på månedsbasis,antal,2021-02-10T08:00:00,2017,2020,True,"['område', 'gæstens nationalitet', 'enhed', 'periode', 'tid']"
CAMP1,Overnatninger på campingpladser,antal,2021-02-10T08:00:00,1992,2020,True,"['område', 'gæstens nationalitet', 'enhed', 'periode', 'tid']"
CAMP2,Campingpladser,-,2021-02-10T08:00:00,1992M03,2020M12,True,"['område', 'kapacitet', 'tid']"
CAMP3,Campingpladser,-,2020-04-08T08:00:00,1992,2019,True,"['område', 'kapacitet', 'tid']"
LYST1,Overnatninger i lystbådehavne,antal,2021-02-10T08:00:00,1992,2020,True,"['område', 'gæstens nationalitet', 'periode', 'tid']"
LYST2,Overnatninger i lystbådehavne,antal,2021-02-10T08:00:00,1992,2020,True,"['farvand', 'gæstens nationalitet', 'periode', 'tid']"
LYST10,Overnatninger i lystbådehavne,antal,2020-12-09T08:00:00,1992,2020,True,"['område', 'gæstens nationalitet', 'periode', 'overnatningsform', 'tid']"
LYST11,Overnatninger i lystbådehavne,antal,2020-12-09T08:00:00,1992,2020,True,"['farvand', 'gæstens nationalitet', 'periode', 'overnatningsform', 'tid']"
LYST12,Lystbådehavne,antal,2020-12-09T08:00:00,1992,2020,True,"['størrelse', 'kapacitet', 'tid']"
LYST13,Lystbådehavne,antal,2020-12-09T08:00:00,1992,2020,True,"['område', 'kapacitet', 'tid']"
FF1,Ferierejser til udlandet,pct.,2020-06-29T08:00:00,2001,2019,True,"['destination', 'varighed', 'tid']"
FF2,Ferierejser,pct.,2020-06-29T08:00:00,2007,2019,True,"['destination', 'varighed', 'formål', 'tid']"
FF3,Antal rejser,antal,2020-06-29T08:00:00,2017,2019,True,"['formål med rejse', 'transportmiddel', 'varighed', 'destination', 'tid']"
FF4,Ferierejser,pct.,2020-06-29T08:00:00,2017,2019,True,"['formål med rejse', 'overnatningsform', 'varighed', 'destination', 'tid']"
ISP1,Produktionsindeks for Serviceerhverv,indeks,2021-02-26T08:00:00,2009M01,2020M12,True,"['sæsonkorrigering', 'branche hovedgrupper', 'tid']"
SERV1403,It-servicevirksomhed,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1405,Reklamevirksomhed,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1415,Omsætning for reklamevirksomhed,pct.,2020-12-15T08:00:00,2012,2019,True,"['medier', 'tid']"
SERV1404,Vikarbureauer og anden personaleformidling,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1414,Solgte vikartimer,timer,2020-12-15T08:00:00,2012,2019,True,"['branche', 'tid']"
SERV1408,Juridisk bistand,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1418,Rådgivende ingeniørvirksomhed,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1417,Teknisk afprøvning og analyse,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1416,Arkitektvirksomhed,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1420,Markedsanalyse og offentlig meningsmåling,1.000 kr.,2020-12-15T08:00:00,2012,2019,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1406,Bogføring- og revisionsvirksomhed,1.000 kr.,2019-12-13T08:00:00,2012,2018,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
SERV1407,Anden virksomhedsrådgivning,1.000 kr.,2019-12-13T08:00:00,2012,2018,True,"['serviceydelser', 'omsætning og eksport', 'tid']"
ERHV1,"Arbejdssteder, job, fuldtidsbeskæftigede og lønsum",-,2020-11-09T08:00:00,2008,2019,True,"['branche (DB07)', 'enhed', 'tid']"
ERHV2,Arbejdssteder og job,antal,2020-10-30T08:00:00,2008,2019,True,"['område', 'branche (DB07 10-grp)', 'enhed', 'tid']"
ERHV3,Arbejdssteder og job,antal,2020-10-30T08:00:00,2008,2019,True,"['branche (DB07 10-grp.)', 'enhed', 'arbejdsstedsstørrelse', 'tid']"
ERHV4,Arbejdssteder,antal,2020-10-30T08:00:00,2008,2019,True,"['branche (DB07 127-grp)', 'arbejdsstedsstørrelse', 'tid']"
ERHV6,Arbejdssteder,antal,2020-10-30T08:00:00,2008,2019,True,"['område', 'branche (DB07 10-grp.)', 'arbejdsstedsstørrelse', 'tid']"
ERHV5,Arbejdssteder,antal,2020-10-30T08:00:00,2008,2019,True,"['område', 'sektor', 'tid']"
LONKOMP1,Lønkompensation til dags dato (eksperimentel statistik),-,2020-10-08T08:00:00,2020,2020,True,"['firmastørrelse (fuldtidsansatte)', 'enhed', 'tid']"
LONKOMPA,Lønkompensation (eksperimentel statistik),-,2020-10-09T08:00:00,2020U25,2020U35,True,"['firmastørrelse (fuldtidsansatte)', 'enhed', 'tid']"
LONKOMP2,Lønkompensation til dags dato - arbejdssteder  (eksperimentel statistik),-,2020-10-08T08:00:00,2020,2020,True,"['landsdel', 'enhed', 'tid']"
LONKOMPB,Lønkompensation - arbejdssteder  (eksperimentel statistik),-,2020-10-09T08:00:00,2020U25,2020U35,True,"['landsdel', 'enhed', 'tid']"
LONKOMP3,Lønkompensation til dags dato- antal kompenserede personer (eksperimentel statistik),antal,2020-10-08T08:00:00,2020,2020,True,"['aldersgrupper', 'køn', 'tid']"
LONKOMPC,Lønkompensation - antal kompenserede personer (eksperimentel statistik),antal,2020-10-09T08:00:00,2020U25,2020U35,True,"['aldersgrupper', 'køn', 'tid']"
LONKOMPD,Lønkompensation - brancher (eksperimentel statistik),-,2020-10-09T08:00:00,2020U25,2020U35,True,"['branche (DB07)', 'enhed', 'tid']"
LONKOM4A,Lønkompensation til dags dato siden december 2020 - brancher (eksperimentel statistik),-,2021-02-26T08:00:00,2021,2021,True,"['branche (DB07)', 'enhed', 'tid']"
LONKOMP4,Lønkompensation til dags dato - brancher (eksperimentel statistik),-,2020-10-08T08:00:00,2020,2020,True,"['branche (DB07)', 'enhed', 'tid']"
LONKOMP5,Lønkompensation til dags dato - antal kompenserede personer  (eksperimentel statistik),antal,2020-10-08T08:00:00,2020,2020,True,"['uddannelse', 'aldersgrupper', 'enhed', 'tid']"
LONKOM5A,"Lønkompensation til dags dato siden december 2020 - antal kompenserede personer  (eksperimentel statistik), uddannelse, alder og enhed",antal,2021-02-26T08:00:00,2021,2021,True,"['uddannelse', 'aldersgrupper', 'enhed', 'tid']"
LONKOMPE,Lønkompensation  - antal kompenserede personer  (eksperimentel statistik),antal,2020-10-09T08:00:00,2020U25,2020U35,True,"['uddannelse', 'aldersgrupper', 'enhed', 'tid']"
LONKOMPF,Lønkompensation - antal kompenserede job (eksperimentel statistik),-,2020-10-09T08:00:00,2020U25,2020U35,True,"['kommune', 'enhed', 'tid']"
LONKOMGA,Lønkompensation til dags dato siden december 2020 - antal kompenserede personer (eksperimentel statistik),-,2021-02-26T08:00:00,2021,2021,True,"['bopælskommune', 'tid']"
LONKOMPG,Lønkompensation - antal kompenserede personer (eksperimentel statistik),-,2020-10-09T08:00:00,2020U25,2020U35,True,"['bopælskommune', 'enhed', 'tid']"
KONC1,Koncerner i Danmark,antal,2020-11-25T08:00:00,2009,2018,True,"['koncernstørrelse (fuldtidsansatte)', 'enhed', 'tid']"
KONC2,Koncerner i Danmark,antal,2020-11-25T08:00:00,2009,2018,True,"['koncernstørrelse (firmaer)', 'enhed', 'tid']"
KONC3,Firmaer i alt og firmaer der indgår i koncerner,antal,2020-11-25T08:00:00,2009,2018,True,"['branche (DB07 10-grp.)', 'statistikkilde', 'enhed', 'tid']"
KONC4,Koncerner i Danmark med to eller flere aktive firmaer,antal,2020-11-25T08:00:00,2009,2018,True,"['koncernstørrelse (fuldtidsansatte)', 'enhed', 'tid']"
KONC5,Koncerner i Danmark med to eller flere aktive firmaer,antal,2020-11-25T08:00:00,2009,2018,True,"['koncernstørrelse (firmaer)', 'enhed', 'tid']"
FIKS11,Firmaernes køb og salg,mio. kr.,2021-02-24T08:00:00,2009M01,2020M12,True,"['branche (DB07)', 'beløb', 'sæsonkorrigering', 'tid']"
FIKS22,Firmaernes køb og salg (19-grupperingen),mio. kr.,2021-02-24T08:00:00,2009M01,2020M12,True,"['branche (DB07)', 'beløb', 'sæsonkorrigering', 'tid']"
FIKS33,Firmaernes køb og salg (36 og 127-grupperingen),mio. kr.,2021-02-24T08:00:00,2009M01,2020M12,True,"['branche (DB07)', 'beløb', 'tid']"
FIKS44,Firmaernes køb og salg (detaljeret),mio. kr.,2021-02-24T08:00:00,2009K1,2020K3,True,"['branche (DB07)', 'beløb', 'tid']"
